qid,granite_dense,gte_dense,bm25
1104,1.0,1.0,1.0
1105,1.0,1.0,1.0
1106,0.5,0.5,0.5
1107,1.0,1.0,1.0
1108,0.0,0.0,0.0
1109,0.05882352941176471,0.038461538461538464,1.0
111,1.0,1.0,0.6666666666666666
1110,0.0,0.0,1.0
1111,0.0,1.0,1.0
1112,0.0,0.0,0.0
1113,0.0,0.0,0.0
1114,1.0,1.0,1.0
1115,0.8,0.8,1.0
1116,1.0,1.0,1.0
1117,1.0,1.0,1.0
1118,0.6666666666666666,1.0,0.6666666666666666
1119,1.0,1.0,0.5
112,0.0,0.0,0.0
1120,1.0,1.0,1.0
1121,1.0,1.0,1.0
1122,0.0,0.0,0.0
1123,1.0,1.0,1.0
1124,0.0,0.0,0.0
1125,0.0,0.33333333333333337,0.0
1126,1.0,1.0,1.0
1127,1.0,1.0,1.0
1128,0.6153846153846154,0.6153846153846154,0.888888888888889
1129,1.0,0.6666666666666666,0.0
113,1.0,1.0,0.0
1130,0.043010752688172046,1.0,1.0
1131,1.0,1.0,1.0
1132,0.6666666666666666,0.6666666666666666,0.0
1133,1.0,1.0,1.0
1134,1.0,1.0,0.0
1135,1.0,1.0,1.0
1136,0.09375,1.0,1.0
1137,0.0,0.0,0.0
1138,0.0,0.0,0.0
1139,0.16,0.09999999999999999,0.0
114,0.0,0.5,0.058823529411764705
1140,1.0,1.0,1.0
1141,1.0,1.0,1.0
1142,0.0,0.0888888888888889,0.05633802816901409
1143,1.0,1.0,0.0
1144,1.0,1.0,1.0
1145,1.0,1.0,1.0
1146,1.0,1.0,1.0
1147,0.8,0.8,0.8
1148,1.0,1.0,1.0
1149,1.0,1.0,1.0
115,0.0,0.10256410256410257,1.0
1150,1.0,1.0,1.0
1151,1.0,1.0,1.0
1152,1.0,1.0,1.0
1153,1.0,1.0,1.0
1154,1.0,1.0,1.0
1155,1.0,1.0,1.0
1156,1.0,1.0,1.0
1157,1.0,1.0,1.0
1158,1.0,1.0,1.0
1159,1.0,1.0,1.0
116,0.0,0.0,0.0
1160,1.0,1.0,1.0
1161,1.0,1.0,1.0
1162,1.0,0.0,0.0
1163,1.0,1.0,1.0
1164,0.5,0.5,0.5
1165,0.5,0.5,0.5
1166,1.0,1.0,1.0
1167,0.0,0.0,0.0
1168,1.0,1.0,1.0
1169,0.6666666666666666,0.6666666666666666,0.0
117,1.0,1.0,1.0
1170,1.0,1.0,1.0
1171,0.039999999999999994,0.0,0.0
1172,1.0,0.5,1.0
1173,1.0,1.0,1.0
1174,0.0,0.0,0.5
1175,1.0,1.0,1.0
1176,1.0,1.0,1.0
1177,1.0,1.0,1.0
1178,1.0,1.0,1.0
1179,1.0,1.0,1.0
118,0.13559322033898305,0.1111111111111111,0.12244897959183675
1180,1.0,1.0,1.0
1181,0.0,0.0,0.6666666666666666
1182,1.0,1.0,0.0
1183,1.0,1.0,1.0
1184,1.0,1.0,1.0
1185,0.07999999999999999,0.07142857142857142,0.1111111111111111
1186,0.0,0.021276595744680847,0.05714285714285715
1187,1.0,1.0,1.0
1188,1.0,1.0,0.0
1189,1.0,1.0,1.0
119,1.0,1.0,1.0
1190,1.0,1.0,0.12121212121212122
1191,1.0,0.0,0.0
1192,1.0,1.0,1.0
1193,0.0,0.0,0.33333333333333337
1194,1.0,1.0,1.0
1195,0.25,1.0,0.3333333333333333
1196,0.05714285714285715,0.08888888888888889,1.0
1197,0.0,0.0,0.4
1198,0.0,0.06451612903225806,0.0
1199,0.0,0.0,0.6666666666666666
12,1.0,1.0,1.0
120,0.015384615384615384,0.0,0.0
1200,0.0,0.0,0.0
1201,1.0,0.0,0.0
1202,1.0,1.0,1.0
1203,0.6666666666666666,1.0,0.6666666666666666
1204,1.0,1.0,1.0
1205,1.0,1.0,1.0
1206,0.5,1.0,1.0
1207,1.0,1.0,1.0
1208,0.07999999999999999,0.07894736842105263,0.025974025974025976
1209,1.0,1.0,1.0
121,0.0,0.0,0.04
1210,0.8,0.8,0.0
1211,1.0,1.0,1.0
1212,0.0,0.0,0.06060606060606061
1213,1.0,1.0,1.0
1214,0.0,0.0,0.0
1215,1.0,1.0,1.0
1216,1.0,1.0,1.0
1217,1.0,1.0,1.0
1218,0.0,0.0,0.0
1219,1.0,1.0,1.0
122,0.0,0.0,0.0
1220,0.0,0.0,0.0
1221,1.0,1.0,1.0
1222,1.0,1.0,1.0
1223,1.0,1.0,1.0
1224,1.0,1.0,1.0
1225,1.0,1.0,1.0
1226,1.0,1.0,1.0
1227,1.0,0.0,1.0
1228,0.2222222222222222,0.0,0.19999999999999998
1229,0.5,0.0689655172413793,1.0
123,1.0,1.0,1.0
1230,1.0,1.0,1.0
1231,1.0,1.0,1.0
1232,1.0,1.0,0.0
1233,0.17142857142857143,1.0,0.10714285714285715
1234,1.0,1.0,1.0
1235,1.0,1.0,0.0
1236,0.8,0.8,0.0
1237,1.0,1.0,1.0
1238,0.0,0.0,0.0
1239,0.0,0.019047619047619046,0.4
124,0.0,0.0,0.10256410256410256
1240,0.03571428571428572,0.08695652173913045,0.0
1241,1.0,1.0,1.0
1242,1.0,1.0,1.0
1243,0.888888888888889,0.888888888888889,0.888888888888889
1244,0.0,0.0,0.0
1245,0.4000000000000001,0.4000000000000001,0.4000000000000001
1246,1.0,1.0,0.0
1247,0.0,0.0,0.0
1248,1.0,1.0,1.0
1249,0.0,0.0,0.0
125,1.0,1.0,0.0
1250,1.0,1.0,1.0
1251,1.0,1.0,1.0
1252,1.0,1.0,1.0
1253,0.25,0.25,0.25
1254,1.0,1.0,0.11320754716981131
1255,1.0,1.0,1.0
1256,1.0,1.0,0.05
1257,0.6666666666666666,0.6666666666666666,0.6666666666666666
1258,1.0,1.0,1.0
1259,1.0,0.0,1.0
126,0.0,0.0,0.0
1260,0.0,0.0,0.0
1261,1.0,1.0,1.0
1262,1.0,1.0,1.0
1263,1.0,0.0,0.0
1264,1.0,1.0,0.0
1265,1.0,1.0,1.0
1266,1.0,1.0,0.0
1267,0.0,0.0,0.0
1268,0.2,0.2,0.3333333333333333
1269,1.0,1.0,1.0
127,0.0,0.0,0.0
1270,0.0,0.0,0.0
1271,1.0,1.0,1.0
1272,1.0,1.0,1.0
1273,1.0,0.018018018018018018,0.02857142857142857
1274,1.0,1.0,1.0
1275,0.1111111111111111,1.0,0.03773584905660377
1276,1.0,1.0,1.0
1277,1.0,1.0,1.0
1278,0.0,0.0,0.0
1279,0.8,0.8,0.8
128,0.0,0.0689655172413793,0.0
1280,0.6666666666666666,0.6666666666666666,0.2857142857142857
1281,0.25,0.25,0.25
1282,1.0,1.0,1.0
1283,0.5,0.5,1.0
1284,0.0,0.0,0.0
1285,0.5,0.5,0.5
1286,1.0,1.0,1.0
1287,1.0,1.0,1.0
1288,1.0,1.0,1.0
1289,1.0,1.0,1.0
129,1.0,0.0,1.0
1290,1.0,0.038461538461538464,0.07999999999999999
1291,1.0,1.0,0.2222222222222222
1292,0.0625,0.0,0.0
1293,1.0,1.0,1.0
1294,0.0,0.0,0.0
1295,0.0,0.0,0.0
1296,1.0,1.0,1.0
1297,1.0,0.04597701149425288,0.0
1298,0.03809523809523809,0.0,0.0
1299,1.0,1.0,1.0
13,1.0,1.0,1.0
130,0.5,0.5,0.06896551724137931
1300,0.5,0.5,0.5
1301,1.0,1.0,1.0
1302,1.0,1.0,1.0
1303,1.0,1.0,1.0
1304,1.0,1.0,1.0
1305,0.0,0.0,0.0
1306,1.0,1.0,1.0
1307,1.0,1.0,1.0
1308,1.0,1.0,0.0
1309,0.13636363636363635,0.037037037037037035,1.0
131,0.0,0.0,0.0
1310,0.0,0.0,0.0
1311,1.0,1.0,1.0
1312,1.0,1.0,1.0
1313,1.0,1.0,1.0
1314,1.0,1.0,1.0
1315,1.0,1.0,1.0
1316,1.0,1.0,1.0
1317,0.0,1.0,1.0
1318,0.0,0.0,0.0
1319,1.0,1.0,0.6666666666666666
132,0.048780487804878044,0.0,0.13043478260869565
1320,1.0,1.0,1.0
1321,1.0,1.0,1.0
1322,1.0,1.0,1.0
1323,0.0,0.0,0.0
1324,0.0,1.0,0.037037037037037035
1325,1.0,1.0,0.0
1326,0.043010752688172046,0.08108108108108107,0.0
1327,1.0,1.0,0.08333333333333334
1328,1.0,1.0,1.0
1329,1.0,1.0,1.0
133,0.0,0.0,0.0
1330,0.0,0.0,0.0
1331,1.0,1.0,1.0
1332,0.0,0.0,0.25
1333,1.0,1.0,1.0
1334,0.026315789473684213,0.0213903743315508,0.14285714285714285
1335,1.0,1.0,1.0
1336,1.0,1.0,1.0
1337,0.0,0.047619047619047616,0.0
1338,0.0784313725490196,0.6666666666666666,0.4
1339,1.0,1.0,0.06349206349206349
134,0.6666666666666666,0.6666666666666666,0.0
1340,1.0,1.0,1.0
1341,0.0,0.08000000000000002,0.0
1342,1.0,1.0,1.0
1343,1.0,1.0,1.0
1344,0.0,0.0,0.0
1345,1.0,1.0,1.0
1346,1.0,1.0,0.0
1347,1.0,1.0,1.0
1348,1.0,1.0,0.0
1349,0.0,0.0,1.0
135,0.3333333333333333,0.4,0.5714285714285715
1350,1.0,0.0,0.0
1351,0.0,0.0,0.0
1352,1.0,1.0,0.0
1353,0.07692307692307693,0.07692307692307693,0.6666666666666666
1354,1.0,1.0,1.0
1355,0.4,1.0,1.0
1356,0.33333333333333337,0.33333333333333337,0.0
1357,1.0,1.0,1.0
1358,1.0,1.0,1.0
1359,1.0,1.0,1.0
136,0.5,0.0,0.03773584905660377
1360,1.0,1.0,1.0
1361,0.0,0.0,0.0
1362,1.0,1.0,1.0
1363,1.0,1.0,0.0
1364,1.0,1.0,1.0
1365,1.0,1.0,1.0
1366,0.0,0.0,0.14285714285714285
1367,1.0,1.0,1.0
1368,0.0,0.0,0.0
1369,1.0,1.0,1.0
137,0.8,0.8,0.0
1370,0.5714285714285715,0.5714285714285715,0.5714285714285715
1371,0.16393442622950818,0.8571428571428571,0.47058823529411764
1372,0.0,0.0,0.0
1373,0.8,0.04878048780487806,0.8
1374,0.07843137254901959,0.0,0.0
1375,1.0,1.0,0.01639344262295082
1376,0.0,0.0,0.0
1377,0.0,0.0,0.0
1378,0.0,0.0,0.0
1379,1.0,1.0,1.0
138,0.15384615384615383,0.28571428571428575,0.25
1380,0.0,0.06153846153846154,0.0
1381,1.0,1.0,1.0
1382,0.4,0.25,0.4
1383,1.0,1.0,0.03636363636363636
1384,1.0,1.0,1.0
1385,1.0,1.0,1.0
1386,1.0,1.0,0.8
1387,0.07407407407407407,0.0,0.07692307692307693
1388,0.6666666666666666,0.6666666666666666,0.6666666666666666
1389,1.0,1.0,1.0
139,0.0,0.0,0.0
1390,0.0,0.0,0.0
1391,1.0,1.0,1.0
1392,1.0,0.0,0.0
1393,1.0,1.0,1.0
1394,0.17777777777777776,0.13333333333333333,0.0
1395,0.0,0.0,1.0
1396,0.0,0.0,0.07407407407407407
1397,1.0,1.0,1.0
1398,1.0,1.0,1.0
1399,1.0,1.0,1.0
14,0.07142857142857142,0.1904761904761905,0.0
140,0.0,0.0,1.0
1400,1.0,1.0,1.0
1401,1.0,1.0,1.0
1402,0.0,0.0,0.0
1403,1.0,1.0,0.0
1404,0.0,0.0,0.0
1405,0.05633802816901409,0.04081632653061225,0.0
1406,0.016000000000000004,0.0,0.0
1407,0.0,1.0,1.0
1408,0.0,0.0,0.0
1409,0.08955223880597014,0.0,0.08888888888888889
141,0.0,0.0,1.0
1410,0.33333333333333337,0.0,0.33333333333333337
1411,1.0,1.0,0.8571428571428571
1412,0.6666666666666666,0.6666666666666666,0.6666666666666666
1413,0.0,0.14634146341463414,0.0
1414,1.0,1.0,1.0
1415,0.03636363636363636,1.0,0.04878048780487806
1416,0.0,0.0,0.0
1417,0.4,0.0,0.0
1418,1.0,1.0,1.0
1419,0.6666666666666666,0.6666666666666666,0.5
142,0.0,0.0,0.023809523809523808
1420,1.0,1.0,0.1081081081081081
1421,0.0,0.03571428571428572,0.0
1422,0.0,0.0,0.0
1423,1.0,1.0,1.0
1424,0.5,0.5,0.5
1425,1.0,1.0,0.0
1426,1.0,1.0,1.0
1427,1.0,1.0,0.10526315789473684
1428,0.0,0.28571428571428575,0.0
1429,0.3333333333333333,0.3333333333333333,0.3333333333333333
143,0.0,0.058823529411764705,0.058823529411764705
1430,0.2,0.2,0.0
1431,1.0,1.0,1.0
1432,0.6666666666666666,0.0,0.6666666666666666
1433,1.0,1.0,1.0
1434,0.2,0.5454545454545454,1.0
1435,0.0,0.0,0.0
1436,1.0,0.0,0.0
1437,1.0,1.0,1.0
1438,1.0,0.011976047904191616,0.06349206349206349
1439,0.0,0.0,0.0
144,0.0,0.0,0.0
1440,0.0,0.0,0.0
1441,1.0,1.0,1.0
1442,1.0,1.0,1.0
1443,1.0,1.0,1.0
1444,0.0,0.0,0.0
1445,0.0,0.0,0.0
1446,1.0,1.0,1.0
1447,0.0,0.0,0.0
