qid,granite_dense,gte_dense,bm25
1172,0.0,1.0,0.0
1173,1.0,1.0,1.0
1174,0.6666666666666666,0.0,1.0
1175,1.0,1.0,0.5
1176,1.0,1.0,1.0
1177,1.0,1.0,0.0
1178,1.0,1.0,1.0
1179,1.0,1.0,1.0
118,0.4878048780487805,0.5192307692307693,0.37142857142857144
1180,1.0,1.0,1.0
1181,1.0,1.0,1.0
1182,1.0,1.0,0.3333333333333333
1183,1.0,1.0,1.0
1184,1.0,1.0,1.0
1185,0.6666666666666666,0.631578947368421,1.0
1186,0.4,0.6461538461538462,0.391304347826087
1187,1.0,1.0,1.0
1188,1.0,1.0,0.0
1189,1.0,1.0,1.0
119,1.0,1.0,1.0
1190,1.0,1.0,0.5909090909090909
1191,1.0,0.35714285714285715,0.0
1192,0.0,1.0,1.0
1193,0.0,0.0,0.6666666666666666
1194,1.0,1.0,1.0
1195,0.25,1.0,0.5714285714285714
1196,0.3076923076923077,0.5161290322580645,1.0
1197,1.0,1.0,1.0
1198,0.0,0.4,1.0
1199,0.0,1.0,1.0
12,1.0,1.0,1.0
120,0.40217391304347827,0.0,0.6666666666666666
1200,0.0,0.0,0.0
1201,1.0,0.0,0.0
1202,1.0,1.0,1.0
1203,1.0,1.0,0.0
1204,1.0,1.0,1.0
1205,1.0,1.0,1.0
1206,1.0,1.0,1.0
1207,1.0,1.0,1.0
1208,0.4411764705882353,0.46153846153846156,0.31683168316831684
1209,1.0,1.0,1.0
121,0.0,0.6551724137931034,0.8
1210,1.0,1.0,0.0
1211,1.0,1.0,1.0
1212,0.75,0.4,0.4782608695652174
1213,1.0,1.0,1.0
1214,0.0,0.4166666666666667,0.0
1215,1.0,1.0,1.0
1216,1.0,1.0,1.0
1217,0.0,1.0,0.5
1218,0.5,1.0,1.0
1219,0.6666666666666666,0.6666666666666666,1.0
122,0.0,0.0,0.0
1220,0.3333333333333333,1.0,1.0
1221,1.0,1.0,1.0
1222,1.0,1.0,1.0
1223,1.0,1.0,1.0
1224,1.0,1.0,1.0
1225,1.0,1.0,1.0
1226,0.0,0.0,0.0
1227,1.0,0.0,1.0
1228,0.38461538461538464,0.0,0.3076923076923077
1229,1.0,0.5,1.0
123,1.0,1.0,1.0
1230,1.0,1.0,1.0
1231,1.0,1.0,1.0
1232,1.0,1.0,0.0
1233,0.5217391304347826,1.0,0.8048780487804879
1234,1.0,1.0,1.0
1235,1.0,1.0,1.0
1236,1.0,1.0,0.0
1237,1.0,1.0,1.0
1238,0.0,0.0,0.0
1239,0.7777777777777778,0.5466666666666666,0.0
124,1.0,1.0,0.8064516129032258
1240,0.7692307692307693,0.6666666666666666,1.0
1241,1.0,1.0,1.0
1242,1.0,1.0,1.0
1243,1.0,1.0,1.0
1244,0.0,1.0,0.41346153846153844
1245,1.0,1.0,1.0
1246,1.0,1.0,1.0
1247,1.0,0.1891891891891892,1.0
1248,1.0,1.0,1.0
1249,0.0,0.0,0.0
125,1.0,1.0,1.0
1250,1.0,1.0,0.0
1251,1.0,1.0,0.0
1252,1.0,1.0,1.0
1253,1.0,1.0,1.0
1254,1.0,1.0,0.9
1255,1.0,1.0,1.0
1256,1.0,1.0,0.5370370370370371
1257,1.0,1.0,0.0
1258,1.0,1.0,1.0
1259,1.0,1.0,1.0
126,0.0,0.0,0.6285714285714286
1260,1.0,1.0,1.0
1261,1.0,1.0,1.0
1262,1.0,1.0,1.0
1263,1.0,1.0,1.0
1264,1.0,1.0,0.0
1265,1.0,1.0,1.0
1266,1.0,1.0,0.0
1267,0.0,0.0,0.0
1268,1.0,1.0,1.0
1269,1.0,1.0,1.0
127,0.5348837209302325,0.0,1.0
1270,0.07692307692307693,0.25,0.10526315789473684
1271,0.0,0.0,0.0
1272,1.0,1.0,1.0
1273,1.0,0.6091954022988506,0.8666666666666667
1274,1.0,1.0,1.0
1275,0.3076923076923077,1.0,0.6911764705882353
1276,1.0,1.0,1.0
1277,1.0,1.0,1.0
1278,1.0,0.5238095238095238,0.5641025641025641
1279,1.0,1.0,1.0
128,0.0,0.7111111111111111,0.0
1280,1.0,1.0,1.0
1281,1.0,1.0,1.0
1282,1.0,1.0,1.0
1283,0.5,0.5,0.5
1284,1.0,1.0,0.6388888888888888
1285,1.0,1.0,1.0
1286,1.0,1.0,1.0
1287,1.0,1.0,1.0
1288,1.0,1.0,1.0
1289,1.0,1.0,1.0
129,1.0,0.5135135135135135,1.0
1290,0.0,0.3902439024390244,0.23529411764705882
1291,1.0,1.0,1.0
1292,0.5,0.8297872340425532,0.30434782608695654
1293,1.0,1.0,1.0
1294,0.0,0.0,0.0
1295,1.0,1.0,0.72
1296,1.0,1.0,1.0
1297,1.0,0.8035714285714286,0.0
1298,0.8611111111111112,0.5,0.0
1299,1.0,1.0,1.0
13,1.0,1.0,1.0
130,1.0,1.0,0.4444444444444444
1300,1.0,1.0,1.0
1301,1.0,1.0,1.0
1302,1.0,1.0,1.0
1303,1.0,1.0,1.0
1304,1.0,1.0,1.0
1305,1.0,1.0,1.0
1306,1.0,1.0,1.0
1307,1.0,1.0,1.0
1308,1.0,0.0,0.0
1309,0.5625,0.6774193548387096,1.0
131,1.0,1.0,1.0
1310,0.0,0.0,0.0
1311,1.0,1.0,1.0
1312,1.0,1.0,1.0
1313,1.0,1.0,1.0
1314,1.0,1.0,1.0
1315,1.0,1.0,1.0
1316,0.0,0.0,1.0
1317,0.0,1.0,1.0
1318,0.5,0.782608695652174,0.0
1319,1.0,1.0,1.0
132,0.7931034482758621,0.0,0.6774193548387096
1320,1.0,1.0,1.0
1321,1.0,1.0,1.0
1322,1.0,1.0,1.0
1323,0.0,0.0,0.6666666666666666
1324,1.0,1.0,0.45569620253164556
1325,1.0,1.0,1.0
1326,0.5373134328358209,0.5652173913043478,0.0
1327,1.0,1.0,0.78125
1328,1.0,1.0,1.0
1329,1.0,1.0,1.0
133,1.0,0.6,0.0
1330,0.0,0.0,0.0
1331,1.0,1.0,1.0
1332,1.0,1.0,1.0
1333,1.0,1.0,1.0
1334,0.36363636363636365,0.44776119402985076,0.5
1335,1.0,1.0,1.0
1336,1.0,1.0,1.0
1337,1.0,0.4339622641509434,0.0
1338,0.5555555555555556,1.0,0.75
1339,1.0,1.0,0.2619047619047619
134,1.0,1.0,0.0
1340,1.0,1.0,1.0
1341,0.0,0.23076923076923078,0.4666666666666667
1342,1.0,1.0,1.0
1343,0.0,0.0,1.0
1344,0.0,0.0,0.0
1345,1.0,1.0,1.0
1346,1.0,1.0,1.0
1347,1.0,1.0,1.0
1348,1.0,1.0,1.0
1349,0.0,1.0,1.0
135,1.0,1.0,1.0
1350,1.0,1.0,1.0
1351,0.5,0.0,0.0
1352,1.0,1.0,1.0
1353,0.8,0.8,1.0
1354,1.0,1.0,1.0
1355,1.0,1.0,1.0
1356,0.75,0.75,0.0
1357,1.0,0.0,1.0
1358,0.75,0.75,0.75
1359,1.0,1.0,1.0
136,1.0,0.25,0.45454545454545453
1360,1.0,1.0,1.0
1361,0.76,0.8125,0.0
1362,1.0,1.0,1.0
1363,1.0,1.0,1.0
1364,0.0,0.0,1.0
1365,1.0,0.0,0.0
1366,0.8571428571428571,0.8888888888888888,0.8888888888888888
1367,1.0,1.0,1.0
1368,1.0,0.75,1.0
1369,1.0,1.0,1.0
137,1.0,1.0,1.0
1370,1.0,1.0,1.0
1371,1.0,1.0,0.9
1372,0.4,0.34375,0.4166666666666667
1373,1.0,0.5098039215686274,1.0
1374,0.7105263157894737,1.0,0.0
1375,1.0,1.0,0.2857142857142857
1376,0.6666666666666666,0.0,0.0
1377,0.0,0.0,0.0
1378,0.0,1.0,0.0
1379,1.0,1.0,1.0
138,0.8235294117647058,1.0,1.0
1380,0.44,0.7441860465116279,1.0
1381,1.0,1.0,1.0
1382,1.0,1.0,1.0
1383,1.0,0.0,0.17647058823529413
1384,1.0,1.0,1.0
1385,1.0,1.0,1.0
1386,1.0,1.0,1.0
1387,1.0,0.0,0.5483870967741935
1388,1.0,1.0,1.0
1389,1.0,1.0,1.0
139,0.0,0.8292682926829268,1.0
1390,0.5909090909090909,1.0,1.0
1391,1.0,1.0,1.0
1392,1.0,0.0,0.5254237288135594
1393,1.0,1.0,0.0
1394,0.5882352941176471,0.5777777777777777,1.0
1395,0.36666666666666664,0.6666666666666666,1.0
1396,0.0,0.0,0.4375
1397,1.0,1.0,1.0
1398,1.0,1.0,1.0
1399,1.0,1.0,1.0
14,0.7346938775510204,0.7222222222222222,0.5666666666666667
140,1.0,1.0,0.0
1400,1.0,1.0,1.0
1401,0.0,1.0,1.0
1402,0.07692307692307693,0.16666666666666666,0.0
1403,1.0,1.0,1.0
1404,1.0,1.0,1.0
1405,0.6037735849056604,0.35714285714285715,0.6666666666666666
1406,0.625,0.3333333333333333,0.0
1407,0.3333333333333333,1.0,1.0
1408,1.0,1.0,0.0
1409,0.6521739130434783,0.0,0.78125
141,0.5833333333333334,1.0,0.0
1410,1.0,0.8888888888888888,1.0
1411,1.0,1.0,1.0
1412,1.0,1.0,1.0
1413,0.0,0.7419354838709677,0.0
1414,1.0,1.0,0.0
1415,0.7441860465116279,1.0,0.5254237288135594
1416,0.0,0.0,0.0
1417,0.75,0.0,1.0
1418,1.0,1.0,1.0
1419,1.0,1.0,1.0
142,1.0,1.0,0.12727272727272726
1420,1.0,1.0,0.2
1421,0.0,0.3611111111111111,0.0
1422,0.0,0.0,0.6666666666666666
1423,1.0,1.0,1.0
1424,1.0,1.0,1.0
1425,1.0,1.0,0.3333333333333333
1426,0.0,0.0,0.0
1427,1.0,1.0,0.3333333333333333
1428,0.0,1.0,1.0
1429,1.0,1.0,1.0
143,0.0,0.5238095238095238,0.5238095238095238
1430,0.6,1.0,1.0
1431,1.0,1.0,1.0
1432,1.0,1.0,1.0
1433,1.0,1.0,1.0
1434,0.0,0.0,1.0
1435,0.0,0.0,0.35714285714285715
1436,1.0,1.0,0.0
1437,1.0,1.0,0.0
1438,1.0,0.2542372881355932,0.6190476190476191
1439,0.45,0.5142857142857142,0.47368421052631576
144,0.7142857142857143,0.7142857142857143,1.0
1440,0.0,0.0,0.0
1441,1.0,1.0,1.0
1442,1.0,1.0,1.0
1443,1.0,1.0,1.0
1444,0.8955223880597015,0.2920353982300885,0.3333333333333333
1445,0.0,0.0,0.0
1446,1.0,1.0,1.0
1447,0.6538461538461539,0.3333333333333333,0.0
